P100 PZ PEAK DISPLAY,P100 PZ LATENCY DISPLAY,P100 CZ PEAK DISPLAY ,P100 CZ LATENCY DISPLAY,P300 CZ MEAN AMPLITUDE DISPLAY,P300 PZ MEAN AMPLITUDE DISPLAY,STRESS F3 DISPLAY,STRESS F4 DISPLAY,FATIGUE DISPLAY,LATERALIZATION DISPLAY,IMMERSION DISPLAY,P100 PZ PEAK SOLUTIONS,P100 PZ LATENCY SOLUTIONS,P100 CZ PEAK SOLUTIONS,P100 CZ LATENCY SOLUTIONS,P300 CZ MEAN AMPLITUDE SOLUTIONS,P300 PZ MEAN AMPLITUDE SOLUTIONS,STRESS F3 SOLUTIONS,STRESS F4 SOLUTIONS,FATIGUE SOLUTIONS,LATERALIZATION SOLUTIONS,IMMERSION SOLUTIONS,Type
17165.67352,106,14428.86907,106,-3525.333607,7050.275462,2.478124033,2.406722413,1.009408324,-0.006362599687,2.0522532,22906.3086,104,13783.74929,104,7101.974975,4431.37246,1.405369102,1.323139057,1.15703812,0.000243499539,0.6544420834,Training
-6273.436735,88,-7703.803902,112,-6724.437468,-15187.69846,6.004728979,6.462733883,0.3669513356,0.008097797058,1.964802,18740.06477,116,23342.10908,120,12618.67734,9997.208417,1.093517838,1.559312878,2.185919257,0.1489924527,0.3155641238,Training
2311.793536,88,-8929.568926,106,-22938.56711,-2875.048759,6.674045212,3.536225174,0.6660714583,-0.2709679153,2.046830462,946.7966243,104,16219.60662,128,4027.18025,-7601.211668,9.42343343,8.396889365,0.2349606397,-0.07965462717,1.966381622,Training
4918.821976,82,5206.239152,84,254.8691471,-5735.355559,,1.452850066,1.40733675,-1,1.439194949,13028.58391,112,14676.88165,112,1790.243152,-1046.092686,,13.85108956,0.8973215301,-1,10.81648759,Training
2129.005722,114,20009.71502,116,8542.570131,2402.736987,1.157165622,0.9947188039,11.83775675,-0.06577171919,3.574515874,2148.085233,118,2634.192861,118,-898.1445755,2786.914775,4.370946389,6.027788258,11.91951395,0.06800055601,3.640685868,Training
35549.58201,110,41979.42681,110,7376.056033,400.1627427,3.352445938,5.460123475,0.2320413322,0.5976881076,0.02788627274,112703.3659,104,128516.3739,106,5177.019731,15944.29743,0.8311248543,1.068741999,1.120092117,0.5686115875,0.1082219061,Training
10928.06351,120,9775.584424,122,3935.8019,6086.601295,2.943179049,1.905591611,0.689927318,-0.2705712952,0.9015617752,428.0638133,122,2322.361064,122,-1056.857765,-871.2508034,1.471763025,1.549015326,0.8716747617,-0.01027646354,0.1461325284,Training
-15481.15635,102,-4565.800675,104,-4848.89886,-20914.45435,13.54776232,9.266430572,0.3531694646,-0.2091817519,1.310432866,10020.0981,106,7110.958823,106,-515.5409047,254.897957,9.51807349,11.33560289,0.735324829,0.05209646901,7.430129533,Training
18810.67375,102,16814.86019,104,2971.215195,2868.652072,3.662999748,3.969577925,0.3346597567,0.02383179728,0.5589875192,14349.61857,86,10291.94827,86,380.1218084,5947.188401,5.714434735,6.020009514,0.6647317879,-0.002980606616,5.335591004,Training
-3556.744674,110,1706.102476,110,-3343.650326,-3715.530561,16.38119806,13.11877687,0.155689876,0.007167218418,0.4886900724,11797.01861,110,19580.1098,110,7511.860743,-3645.771174,4.211044062,3.716147152,0.5064364248,-0.03682893381,0.9006765491,Training
2934.605238,74,6631.633653,74,-3663.719523,528.2528691,3.652270909,4.410889469,0.3944983302,0.09375549154,0.5131091924,7894.702741,120,9486.382357,118,2750.128206,1630.516736,0.6684080209,0.5447425849,2.473758531,-0.01471764721,0.3564073944,Training
-83922.15763,116,8912.349404,116,8385.601302,-10747.24659,3.916338077,10.36814019,1.446096452,0.5039747557,0.08927259318,-60019.40581,128,-3498.826328,102,2173.481444,-1269.366078,0.5431622612,0.9193332686,10.1085847,0.2726930462,17.96417524,Training
75912.33021,76,55299.22303,106,11161.00464,29300.15877,2.252050287,2.285664228,0.5743727701,-0.01009641265,0.538957387,31414.00061,104,45337.76666,104,2241.881506,-15576.72664,5.466657509,4.833176252,0.4722553503,-0.07684470905,1.810652604,Training
606.2933934,84,-269.0086793,84,639.2697859,1409.947641,1.699667482,2.000275837,0.8772014219,0.09015781299,0.573472584,-4121.481686,100,-4711.803559,100,6399.0429,7223.385876,7.329827614,2.759467218,0.5116202123,-0.4212745515,2.456046163,Training
15946.13955,96,27759.05993,94,19252.52634,11110.45691,5.603734254,3.446482744,0.3775341589,-0.4907597701,2.647613109,-3664.691272,114,-8582.292701,116,-6451.746796,916.1823256,0.7435607016,1.078796961,1.120802689,0.07163386044,1.964770216,Training
-3316.247119,106,7163.41212,108,-2874.631744,-12648.92993,1.895870581,2.134817948,1.10408095,-0.1112023699,1.314343741,6004.292561,88,3670.139648,86,-24429.89328,1121.244341,0.4078992547,1.258154312,2.382584543,0.4065591847,1.618781897,Training
2649.811858,102,3714.696634,102,-2943.967212,-5515.13955,25.62705751,15.78858401,0.349140727,-0.23825966,0.1804186736,16865.72303,130,15185.80229,130,4326.061226,4250.47789,2.828722658,1.78732913,1.282514722,-0.1990817341,0.1484726741,Training
1259.255468,120,-3731.250593,118,1443.53677,-1530.224269,3.299993631,16.94834092,0.5688478088,0.6466249325,1.602347217,-2484.844888,114,31278.77597,128,5766.139368,1913.688922,10.20226526,5.782476341,0.503249208,-0.2484132562,2.842375597,Training
8488.995131,80,7494.087958,80,4551.943822,-2826.034734,6.111352058,2.631941471,0.6034877693,-0.3494201845,1.402625311,513.5446278,124,330.6627895,96,-1785.055351,-1972.54652,1.757330813,1.357210038,2.273802426,0.001704553426,8.795758686,Training
16006.2533,94,14126.00026,94,-4701.090285,-2936.275629,3.148865568,3.068137703,1.074791767,-0.00775076078,2.245581741,29717.35478,126,25704.97582,124,-6130.061411,8770.979716,1.357688029,1.385327069,1.289626237,-0.002703087774,0.752613936,Training
2441.897519,92,-1329.5572,90,-6669.288551,-7217.133154,1.195135572,1.541725123,1.188699374,0.09751914378,0.3647731946,8679.172444,122,3704.922288,78,-1496.545902,-670.4946568,24.31208246,18.12502041,0.6540285019,-0.1430249864,3.642430908,Training
2196.452787,120,19386.24011,124,-2694.351426,-12782.9071,1.545498113,2.508498826,2.2930689,0.1830207716,2.874507521,4802.130264,106,18643.18416,106,-1840.696314,-2605.264636,1.064011091,1.051845323,1.64573503,-0.001376953298,0.09509543324,Training
9371.734338,74,24062.76385,90,11538.86217,958.9336718,1.596470065,1.649340541,1.741757915,-0.006848565364,3.390688349,417.7227923,80,-3653.878386,112,6279.510223,3662.915362,2.196415054,1.833018383,1.027481062,-0.09758347384,0.431041695,Training
-1320.987323,82,5712.39275,110,6609.850713,286.0497086,10.23890758,11.99295694,12.04915046,0.05089510274,3.557595815,-1925.695759,84,10422.60924,118,-7129.480597,-3328.152881,3.460385062,4.190527215,12.00183616,0.05360762936,3.67974613,Training
-8222.379108,122,6409.788102,122,-7446.416243,-7913.733816,0.3900095724,0.4524423257,4.306228027,0.4066211663,0.5511227866,20338.1238,80,30258.6643,82,-40867.1133,-34639.36953,2.850222773,4.344536884,0.410088734,0.5671805155,0.7461820376,Training
8870.074957,120,5820.144806,122,-1554.201065,1794.670601,0.6617973672,0.6866482765,1.504591268,-0.06679672845,0.05656541344,12194.78907,90,14362.637,90,6069.77364,4892.37198,6.517254577,7.19376207,0.4170841742,-0.0185356071,2.37131643,Training
9110.609731,128,12032.58248,128,3224.915057,610.7000101,5.891242201,6.927741012,0.8233430236,0.06677847862,5.006586139,162.8308675,84,-330.651814,84,-3851.492143,-3563.124664,0.9401692014,1.198160977,1.447690024,0.08577234191,0.5824763693,Training
7026.532944,100,6310.481213,102,-3777.634298,-1253.223699,1.642689326,1.59061851,0.6750611244,-0.07279596873,0.206209065,12492.74583,80,17037.83022,80,-14861.07102,-10733.74537,4.65771586,3.115020579,0.4903966684,-0.232369884,0.694632139,Training
3279.463479,116,6810.202144,120,397.4805733,-54.99039236,1.38986279,1.327863961,1.065669043,-0.006585334001,0.5702580401,4866.868017,88,6200.949156,98,6268.717527,1078.807878,3.048264808,4.378073596,0.4404835009,0.2053441614,0.5791296597,Training
32088.07853,124,-3309.467713,120,7025.356207,8115.590194,7.007175048,18.30363942,1.736364332,0.6342729128,0.9049084655,1704.452363,106,275.3951867,102,-12487.51705,-20878.49902,0.7375250753,2.577615073,2.210566088,0.6563489096,0.5380575342,Training
-10527.92007,124,532.3275146,124,-9469.348782,-34934.85198,2.481854042,2.487383264,0.5261732189,-0.01167702074,0.3866723005,106546.5844,96,218886.1937,98,248814.4334,49801.85254,0.6692872886,0.6557557802,5.42737192,-0.02269659143,3.222269997,Training
-1996.147551,102,-4337.197974,102,7273.308017,8635.862538,1.875472384,0.6227172848,1.314839423,-0.5042185637,1.625329491,-8196.738672,90,-7511.216004,90,-24604.92756,-24469.70968,1.388807515,5.8995884,1.731674448,0.7002461404,1.219163149,Training
16261.62129,104,17725.54908,106,35512.51586,26293.82741,1.255479145,1.765786621,0.6459632362,0.08440118847,0.6670178127,9536.452957,104,7476.351524,122,-2651.525209,-10674.27353,11.79939486,3.307011623,0.5803383385,-0.6106468829,2.767897324,Training
6966.449919,78,2670.692684,76,-10014.12899,10852.68529,2.557953863,3.21136293,1.566871706,0.1759835766,3.441353261,27139.10301,102,18451.62245,126,13871.80218,11063.56348,1.601895622,1.916908222,1.513586966,0.02698466756,0.2772052102,Training
362.6170121,114,-4077.595044,114,2179.212539,6109.762373,0.9094218956,0.9392686015,1.888288434,0.01068898908,0.6325091051,21718.27643,114,28492.61924,74,16651.65747,13246.32173,4.612879345,3.827447651,0.7448088138,-0.05422278322,0.3249509246,Training
,,13858.86367,114,4856.125626,1455.729584,2.149511866,1.012016351,0.8098140015,-0.1768022505,0.535988653,-5320.840133,76,-7544.415185,74,-2376.22334,-13944.28555,6.199968907,3.985998772,0.8892975012,-0.2579875245,3.327469398,Training
11863.66452,82,11277.48663,86,-247.5206345,-3618.095343,1.193418178,1.31535285,2.462128581,-0.09527327031,2.067266065,-13499.32509,90,7168.323428,96,-1875.582721,-3195.29564,3.838095254,16.49021306,0.9150582972,0.6723386894,4.71939187,Training
16355.10071,126,15167.57218,126,-1823.422635,-384.0895675,3.868875276,4.085303798,0.7833651156,0.01677189032,2.091556069,11376.47554,84,10126.02206,84,-13195.28181,-14038.37403,1.149429736,1.143913638,1.451646441,-0.003302539856,0.6441811937,Training
