P100 PZ PEAK DISPLAY,P100 PZ LATENCY DISPLAY,P100 CZ PEAK DISPLAY ,P100 CZ LATENCY DISPLAY,P300 CZ MEAN AMPLITUDE DISPLAY,P300 PZ MEAN AMPLITUDE DISPLAY,STRESS F3 DISPLAY,STRESS F4 DISPLAY,FATIGUE DISPLAY,LATERALIZATION DISPLAY,IMMERSION DISPLAY,P100 PZ PEAK SOLUTIONS,P100 PZ LATENCY SOLUTIONS,P100 CZ PEAK SOLUTIONS,P100 CZ LATENCY SOLUTIONS,P300 CZ MEAN AMPLITUDE SOLUTIONS,P300 PZ MEAN AMPLITUDE SOLUTIONS,STRESS F3 SOLUTIONS,STRESS F4 SOLUTIONS,FATIGUE SOLUTIONS,LATERALIZATION SOLUTIONS,IMMERSION SOLUTIONS,Type
5789.508291,114,16476.74958,114,1500.564744,-7137.047499,1.048555963,1.060980346,3.230947429,-0.03406715369,0.6703761879,-2083.661533,122,-6734.515248,122,-1958.419549,-1978.26776,6.326279995,5.420154311,1.100512569,-0.1032917832,0.9920777833,Testing
-33091.54382,102,-37683.39098,122,-62230.63043,-51805.31615,0.1220635285,0.07677170761,45.22359013,-0.5201086392,3.247836073,,,,,-16919.06093,-16505.05628,6.925268092,4.788950011,9.883078301,0.2744184005,54.15662765,Testing
-6903.01987,82,-2729.696939,130,-2227.273917,-8553.491199,2.136612316,0.7641451934,0.2136040926,-0.2176919603,0.1596450902,-135.4471265,114,-6298.960675,112,-14514.13174,-5498.932086,4.291370668,1.213632687,1.479933907,-0.3607724767,2.025282061,Testing
8556.27153,78,1045.453073,82,-18499.23653,-4430.805822,1.7916667,5.703422606,0.3237241771,0.411065172,0.9701213888,-847.6191707,74,3619.341631,84,-13952.79327,5753.675799,25.78729198,16.65603876,0.2684253528,-0.4307791457,1.111893209,Testing
6047.410159,78,10496.81082,78,3480.560647,124.2686375,4.401282309,2.103243912,0.988275043,-0.1589690952,0.7425800798,13673.07256,84,11378.74231,84,8767.442746,7755.87686,1.446418252,1.609009473,1.329420018,-0.05615866075,0.9393936805,Testing
24620.98804,96,42291.62717,110,19149.70837,12329.5171,0.6844840855,0.4547029425,1.314123743,-0.09345911549,1.402058024,-19280.69334,112,-14986.83558,92,3178.111175,-3465.678553,23.43429299,7.00828335,0.6619992257,-0.5686483152,2.107611531,Testing
3935.628361,108,-1120.888191,108,-1680.960814,4665.909767,3.680454329,2.286442239,0.7346139765,-0.2579662338,1.95269382,9044.350701,118,2431.360651,120,-6546.415292,9073.646396,3.626429162,1.943583681,0.3981703457,-0.3040104298,0.1153498748,Testing
24482.39911,104,25762.54452,102,4062.812944,11235.11634,10.28684148,8.301127855,0.2653562053,-0.1205804529,0.4729632116,9693.624627,110,16289.76213,110,8428.264194,5630.944294,2.793224253,2.322834749,0.7264811897,-0.09673962101,0.5848504723,Testing
2133.857626,92,17696.04031,94,-6430.548233,3832.726353,0.9716645952,0.3540442568,3.329274304,-0.398495759,0.149855609,-25185.64758,86,2400.811833,114,-2294.387971,-21310.92522,5.460393956,2.151341839,2.214273035,-0.2426962498,2.347128404,Testing
9028.629474,92,-4575.839696,130,24223.38355,4354.220571,5.62301147,4.339963143,0.8056805422,-0.1627386026,2.079825958,,,,,561.9363038,-2681.071691,5.888969267,5.602974273,0.5296460893,-0.08550644448,1.962074338,Testing
19810.3517,74,37535.45736,130,-17591.28264,-7706.98686,2.302020242,2.450019689,0.6082851716,0.06316607923,0.3447532569,46231.3564,92,39179.5247,92,3106.92098,-1911.606252,1.157683925,1.291172521,1.166653339,0.07587654155,0.3557473485,Testing
-83431.93676,88,6364.20418,116,3023.836246,-85058.99022,4.990468512,1.654932147,1.747011854,-0.4775583427,2.649132954,25927.89617,120,5854.728052,94,1420.755672,4339.158383,7.669479262,3.127958544,1.518108169,-0.4390706607,5.818455507,Testing
15458.50986,92,18476.26854,92,2685.262632,2315.440351,2.64395047,2.868982959,0.5346417838,-0.02049938145,0.4736180718,4206.861297,102,5426.964715,102,-7629.477132,-11099.80956,5.71756185,5.202270673,1.647456249,-0.06786902386,10.89012721,Testing
7724.705622,116,9462.525373,116,8445.147627,12800.21592,5.176143184,2.56926609,0.2411671255,-0.3012332385,0.1443879009,30315.69893,102,29259.8144,102,-11307.98667,-980.30442,73.88937143,38.06233235,0.06291758572,-0.2932336577,2.258967071,Testing
-172.8111623,76,180.7259424,78,-3561.648026,-5130.377993,1.056348928,1.005091659,0.943177566,-0.02096144631,0.1096009959,-2721.949184,98,-3576.608651,100,-1926.085728,-94.85694005,15.00591075,18.85157209,0.1181952694,0.1100707835,1.227575768,Testing
44710.24936,78,46055.81641,78,-479.4635135,-2136.967277,6.944766584,7.318542415,0.281815573,0.04669498978,0.8587250279,4600.725563,98,13957.09419,98,-2778.294574,-20874.83763,1.644733203,1.364072422,1.201386982,-0.0742411877,0.569263872,Testing
2948.933354,96,11773.74776,96,-1864.481766,-1153.902869,6.923989363,4.304729234,0.4904771178,-0.1264407625,1.781986579,34197.14648,100,35097.20205,102,15204.79586,16758.10353,3.173144316,2.851628896,0.8411102257,0.05475648954,1.333842706,Testing
29371.12594,88,33320.0653,88,-2166.352458,-4178.27627,1.850380035,1.821083881,0.6901968692,-0.01569296274,0.1836282545,21070.838,124,23134.05252,124,1238.003901,-1045.562314,2.115121727,2.025789748,0.5678458606,-0.03557884373,0.1485852793,Testing
-16747.16961,76,-18055.45926,74,-6025.055746,-2595.227234,0.604378247,1.607790369,1.750412253,0.01053119718,1.491871433,8911.518419,80,20508.02165,80,7757.799944,6229.705021,3.232110951,0.363958364,1.357428497,-0.8910182361,8.264583845,Testing
5736.22761,104,7078.598859,104,636.5412634,-3182.058953,6.498871613,2.939629902,0.6699009014,-0.3755843481,0.7599782218,-1061.413322,90,-730.7236659,90,4569.074897,1898.929813,2.105841517,2.286577779,1.082831595,0.01614024173,1.302625522,Testing
10154.79559,130,7390.887263,94,2224.427501,832.115805,2.849199999,2.585549427,1.367414472,-0.02909004713,1.02033165,1043.441108,108,4509.169477,112,75.28655368,-4072.057368,3.60052806,2.87166538,1.476910163,-0.05785854285,12.97851045,Testing
35067.20995,90,30904.0773,94,14366.48543,26504.6946,1.346135444,0.8627246561,18.79434347,0.228527263,13.90956612,,,22475.90802,124,30032.87509,37407.8335,0.6453550727,0.792320171,4.023552122,-0.4408619881,1.398808183,Testing
-3857.214273,108,-26952.31712,110,-12709.28929,-11265.0017,3.736857834,2.149835733,1.041800019,-0.07739878073,1.000386996,6346.550606,120,17603.96919,120,2760.694795,-7263.039738,2.903826183,4.321412544,0.3109362023,0.3219450737,1.561570949,Testing
13056.51199,84,11980.35142,124,-7250.544824,-10911.57421,4.99724364,4.534288513,1.495933692,-0.2794958764,1.357647759,14762.73835,108,8593.354609,78,6053.907664,-6469.991729,3.209655669,5.140716789,0.6870189796,-0.04538823966,0.4064840118,Testing
-5007.567001,80,-1968.650995,82,-7620.059092,-3866.62004,4.281569535,2.205140302,0.8689177322,-0.08393464013,2.083575851,9450.595133,104,10525.73855,104,10157.36073,8520.616542,6.609610661,3.83882807,1.06533203,0.1217211922,2.492573694,Testing
10106.69646,106,18263.8972,128,10808.0676,11922.98366,1.648671741,4.99907299,1.540311453,0.3919422383,0.5085940992,-9803.543099,100,3321.779118,80,-1843.671232,-4549.799724,0.6382273798,0.6159823126,1.85478487,-0.1153609403,0.657161592,Testing
10519.88816,82,18503.99618,82,12873.35984,7906.096082,6.412503732,1.197587151,0.8424130443,-0.626605649,2.950872511,-3582.394376,92,6750.039901,94,1841.078453,-7552.662054,2.248405833,4.288021021,0.8772457652,0.3110900085,2.024487302,Testing
4317.626584,84,-141.2161023,86,-8416.665353,-12221.67563,1.94259309,1.877134939,0.6683700516,-0.03015363529,0.3872968666,11324.30882,114,18619.92257,112,2497.748638,7688.236776,2.303834515,3.034025571,0.6975398253,0.07688629497,0.9886101516,Testing
17582.84221,86,6318.953092,90,-3846.599805,14122.65606,0.9927927397,0.7941023136,2.211126851,0.07657567082,0.4425492429,10233.80966,112,-4121.678298,92,-11744.43314,5565.457085,2.218432058,0.9329860096,3.280645194,-0.3665991284,3.470750111,Testing
4253.556558,110,-20390.56658,110,9835.043931,5038.895665,1.764196066,2.250478977,1.196085818,0.07404378205,1.62883098,3310.212611,92,4948.196388,92,3415.310194,-3620.671522,6.205161873,5.853225964,0.6225398417,-0.07950107622,2.664344574,Testing
45210.78768,124,52742.73714,124,-8911.933933,-4138.996621,1.943768234,2.0941872,1.107801256,0.0874316553,1.128286312,47094.87408,90,64709.05518,88,16612.14091,3545.653382,1.88438328,2.086404105,0.6818029157,0.06219639878,0.2245281663,Testing
9203.802985,82,5057.599631,104,1656.556997,-22212.01361,1.858478654,1.933753526,1.475716344,-0.00302841227,0.426761213,-20602.72388,122,4882.510905,92,-4657.135154,-47150.79533,6.38326792,6.825213189,0.8999736316,0.05121389026,0.448933119,Testing
20909.54206,100,21389.97277,100,5986.596783,1888.605495,1.312981173,1.203523235,0.9482928938,-0.01041001136,0.2363118184,14810.03187,88,17823.55134,86,1811.845505,-665.6337244,4.867404043,4.969373526,0.7301921627,0.01356649539,2.677386262,Testing
9870.500336,106,10119.71007,104,-2732.590352,-1931.941914,21.42284733,19.18917425,0.09106752466,-0.04558428437,1.89525237,19730.43321,126,29957.17601,122,9768.084333,6079.129576,1.420098356,1.533404247,0.4073177171,0.008504190666,0.4311058981,Testing
6832.755608,128,8822.031228,128,6026.633113,1808.957069,10.98945858,14.90972527,0.3099723362,0.1211056387,2.73168666,1593.553982,92,539.0818077,92,-1464.176726,-2995.971888,3.660229975,4.589000856,1.016096839,0.04153832244,3.026924596,Testing
22429.02476,122,23885.84888,122,1913.737165,1518.156826,0.9564382221,0.9978240938,1.833453655,0.0384579944,0.7340152868,9738.000224,86,8930.181231,128,3250.178377,3476.88372,2.251555838,2.345586704,0.7829377249,0.04915236318,0.7166625813,Testing
14160.83736,118,17405.17934,118,-8966.391989,-16586.40827,2.897989872,4.632434861,1.076649933,0.2642623189,2.177744841,11431.07111,78,6269.421102,78,3685.091345,11044.53079,2.067575721,1.697058497,1.137035022,0.01359721168,0.5968970086,Testing
1852.908682,86,-6809.871237,82,-18387.99192,-13884.61973,2.604917224,3.260493592,0.6432476991,-0.167172748,0.5692422794,-6689.782329,100,-4611.691462,102,-5309.61025,-4866.198675,1.10215515,0.3723776926,1.216365718,-0.6845836938,0.2340619332,Testing
281.3726059,110,6733.540071,76,8599.965322,5257.719204,0.7346573497,1.027210854,1.3502246,0.1939233918,0.7129971806,8894.947276,126,14302.3609,126,2033.676554,-1227.753075,2.637477855,4.913022495,0.3184054053,0.213108382,0.2471171063,Testing
-18468.46942,84,-5643.187325,86,-10295.84601,-23297.17089,0.9972892412,1.02243356,4.304034951,0.03549659938,1.574898736,8853.043712,122,8574.465766,122,1865.487015,5815.54049,2.004236076,2.348009539,0.711992901,0.1122423588,1.011353268,Testing
,,72896.41954,94,-23471.32005,-85907.19921,0.3557548317,0.3780209518,4.971874071,-0.1488619317,1.389027583,,,,,-165985.3108,-201338.7624,1.018171628,1.432170089,2.94356029,-0.1048837424,1.526464955,Testing
-3373.551347,100,-17230.03336,100,-10676.6741,-14180.24561,2.651285904,3.190562517,0.5002643984,0.2501549105,1.786958434,2227.683913,96,2588.61056,94,14548.57929,5781.975517,2.467906383,5.033343609,0.5160838841,0.328548419,2.483244383,Testing
5221.885744,98,24833.66069,100,11775.061,-8470.202098,2.620058906,10.46588458,0.5506876701,0.5147586279,1.141759608,-23406.49083,108,-19322.65527,110,37.64772573,3966.554306,16.75718543,8.591683696,0.3252224227,-0.5001515024,1.472910557,Testing
4286.982801,82,3879.833523,82,-6740.785551,-5115.325526,1.065909108,0.4936134696,2.784575674,-0.2395670251,0.438095763,1668.895943,96,4210.159752,98,-3627.167154,-10458.62797,5.554398713,3.872921562,0.6265235469,-0.1497840752,1.060662024,Testing
32559.14181,108,11729.68706,102,6928.353776,30970.18068,0.9966922339,1.139033156,2.900872237,-0.03671266042,0.782565029,11432.98643,90,26557.26732,126,26929.39706,12690.07634,4.250877675,1.977218836,1.18044056,-0.3320347854,0.66339324,Testing
15583.43307,108,7031.343801,110,1300.107445,3654.72272,1.001270151,1.11383601,2.77609648,0.02043562659,1.954616164,13487.34717,108,6158.174551,112,11488.79024,6979.996571,2.576432768,1.30982633,0.5410180271,-0.3851408735,0.2570317643,Testing
910.4734471,96,8415.171129,94,-1947.276131,-5164.514134,1.773031034,1.417445617,0.8337539228,-0.08837119255,0.1700219738,5218.42098,94,3971.00202,94,-2272.36283,-3271.431075,3.621607512,4.327617866,0.5472208376,0.04778003773,1.292727571,Testing
10764.21646,114,10712.86171,114,6210.187397,8918.633455,5.834447563,1.584016339,0.3454856541,-0.6788760533,1.317950694,7729.035217,104,6749.925169,102,3859.29129,6310.34452,3.660565449,4.342940106,0.5744928542,-0.3215859001,5.586528616,Testing
19089.0638,122,,,-1044.428246,2859.007604,4.408231708,1.542571204,0.5117379127,-0.4850794531,0.6654575828,-29025.36878,130,-7165.225239,108,-17703.95078,-28266.47366,5.948325472,27.49144072,0.7790888419,0.7018543061,2.900213601,Testing
11281.92823,90,5554.933552,90,2026.442305,3774.441192,4.407280359,3.749651889,0.5114991765,-0.1160537237,0.9346896135,16112.05816,124,4450.350237,86,-8242.274584,-2728.166847,12.91922253,11.64769475,0.352254331,-0.06239302728,3.811246936,Testing
34206.90321,100,44519.40942,98,5815.835075,-2798.923764,4.84355188,4.953876341,0.4018524402,0.0107705053,0.8319559658,19228.96672,94,27434.55862,94,-3843.340316,-8606.692707,2.002923826,2.040862104,0.9892243899,0.04118349683,0.9007587818,Testing
-3636.933688,80,7247.893943,98,-1138.847445,36223.6275,3.765985883,3.084614163,1.923182348,-0.1087701905,1.769036397,34565.82756,122,2739.211894,88,2036.160856,39523.15896,4.962295048,4.03528286,1.149866094,-0.04957695778,4.990274902,Testing
19417.91877,102,20889.79443,102,-985.7269684,887.4411796,6.677735009,10.05009436,0.9465182326,0.1942249855,7.734660361,14512.66674,96,12312.97945,96,-4782.688391,-6034.154986,4.477663709,3.533353153,0.3537799905,-0.1100475704,0.3732218137,Testing
24852.44444,90,21164.48326,90,11280.43642,13724.279,11.81950313,6.322854744,0.1277490721,-0.263895298,1.208265954,5669.344031,76,6697.194777,76,436.1492182,-2145.175176,1.340943053,1.522502348,0.9288771471,-0.1908874328,2.441068596,Testing
6142.578924,98,5809.956601,100,698.1473207,587.3160162,7.319246745,6.873888525,0.3248549078,-0.06604867803,0.9920468645,12189.12425,98,11983.81771,98,7992.413818,6837.98165,1.720967092,1.605496818,0.7606145335,-0.06472111538,0.2780991164,Testing
27365.30477,122,26222.24788,122,4778.995855,6205.91926,2.590909985,2.682179324,0.6737951665,0.05104538568,0.8365030976,6779.729176,120,6991.807693,120,-9740.652541,-10469.07663,0.5672568787,0.5749152301,2.807009433,0.04112659646,0.516406423,Testing
21527.26408,122,25455.26044,124,1022.098491,-148.3872708,5.503675041,3.605467723,0.8941897362,-0.1750966067,0.6220158635,19421.06654,122,20812.5961,122,6994.634364,10376.25855,3.464137,4.273504328,0.4557756283,0.2903392192,0.7810813332,Testing
26668.90316,106,25288.34528,104,27800.79176,29603.54567,3.308447019,0.7574903422,0.9057106277,-0.8200004138,0.9479973146,-17320.33946,84,-16412.60552,82,28078.54955,27379.41193,1.961946683,3.457792759,1.818765193,0.5560868959,2.988071172,Testing
12260.01816,76,9455.595774,76,-3778.311417,-3502.258308,4.096204838,4.725300232,0.8575773293,0.001597994263,2.917815729,16344.10149,108,15087.48383,108,5245.537727,9675.36692,3.966073657,5.46588491,0.4601477328,0.1313611589,0.9984436366,Testing
-5147.69511,86,-7229.484325,86,-9805.268889,-2201.282416,2.259200303,2.255884837,0.963254026,-0.00425056897,0.1139251118,-16950.45483,78,-4686.159135,116,-8036.226901,-10633.95061,5.562143504,5.220419072,1.120523741,-0.01024723406,1.655828741,Testing
,,,,156519.5712,185680.7152,3.588800615,1.255006365,14.84683304,-0.168314536,65.0235682,200640.6511,102,237077.4697,104,64219.80635,-16300.07872,0.1475979326,1.341645023,21.19478551,0.7539859895,1.862443244,Testing
11164.58434,92,6645.555761,90,-3377.732607,-4401.997587,1.675159443,1.590593285,1.093812629,0.1699202874,0.6962045407,11456.71868,110,19825.47136,110,4276.703333,1806.229018,5.84020158,3.045533452,0.7317057052,-0.2595101865,0.4999183157,Testing
7047.444783,100,29821.32769,104,6516.258292,-9275.12924,3.583398573,4.471006395,0.4524261249,-0.1144801438,0.3496200109,20172.74216,92,15853.00326,104,12055.19862,11066.85978,7.880286377,10.70236535,0.6722861645,0.01259169527,1.792410304,Testing
12659.45254,102,14031.68527,102,11162.14228,9809.422903,1.170223137,4.693669881,0.7449283395,0.486516479,1.438007039,5394.338224,90,3981.190172,90,6732.118735,7126.399184,2.1542469,8.142995719,1.151413429,0.4964621652,6.304564409,Testing
20747.42928,102,19760.93952,94,-3762.243181,5138.449268,2.703877628,1.874145268,4.581271086,-0.167669429,0.8831544751,10735.15355,122,6520.075456,124,-2649.252521,4482.934578,2.103851396,2.428199028,1.514506113,-0.006085961323,0.6274891665,Testing
14348.60122,88,9086.881997,90,-1375.464758,4064.651834,4.114483471,2.037111554,0.5661425882,-0.3895300828,0.7196980496,28317.49214,92,20676.61654,94,13567.51952,26660.89011,0.8360153631,0.3726688889,2.632561624,-0.4246410791,1.19172181,Testing
8106.576753,74,3429.902826,74,-5478.552794,-4643.810862,1.410926988,1.594555167,1.055852137,0.007787115533,0.6493826262,-5407.561206,106,-10337.68353,106,-26170.41765,-14308.15721,1.696245525,1.624488594,0.8343263651,-0.04331840364,0.3896306183,Testing
-3358.1591,124,-3090.227221,122,-3584.660645,-3863.726757,5.396502208,2.840155445,0.3200799981,-0.2236492705,1.389503313,6251.907398,124,4158.892337,122,1753.700042,625.9887846,5.22443868,7.472488466,0.4137385826,-0.09091041447,0.7124008997,Testing
15192.70701,98,20777.35248,130,3883.796387,5051.613119,3.315157668,1.216688533,3.575011712,-0.610739517,0.5064584598,3482.202303,110,-85.64505992,114,-33.42679678,5899.517372,4.640162779,11.95802379,0.6809410987,0.6276884601,3.261749569,Testing
13059.32601,114,-4013.358411,112,3372.224525,-958.6692849,1.645337333,1.319732879,1.455675257,-0.1622721292,0.9144615421,-6757.555299,92,-11427.25511,92,-8001.22746,-3387.842281,1.248160817,1.150533127,1.155991406,-0.01184767214,0.2649944037,Testing
71975.94525,108,68073.15383,108,18637.29965,18470.32059,6.42999038,5.593730869,0.314582603,-0.06946619448,1.056445174,74178.01064,76,75562.8783,74,-6874.452361,-8633.215764,4.846284314,4.415478989,0.4553470339,-0.02783352511,1.243430472,Testing
-4402.054733,74,2559.062925,126,-5691.055643,-20568.19629,5.11530109,4.643124194,1.813136547,-0.02328014212,8.183756208,,,-715.2710806,88,3305.501321,19977.48563,3.139972042,1.786363408,1.421168631,-0.2405314846,1.952359345,Testing
4784.933219,104,8071.060209,104,-945.0251581,-1559.978046,4.08380573,4.288390131,1.715311092,0.01599938624,9.057104725,11538.07069,96,11610.80987,96,6094.417627,2096.847212,1.481889966,1.549447319,0.7912321247,-0.02993647741,0.2998701377,Testing
-12650.51225,98,8450.616056,98,-11936.39742,-23690.5674,6.726979789,14.92818989,0.2678282942,0.3621824325,0.8442720085,3537.191516,90,-23897.19788,122,-15376.96688,-18065.83189,10.40616622,12.46752526,0.2860836644,0.08685657478,0.6778874885,Testing
8228.897113,122,7238.052004,122,3521.966433,2980.367368,8.251260969,9.268513728,0.59030141,0.03709845368,4.758064985,3451.993249,78,4540.143087,80,298.8372113,-247.9972736,10.17489376,8.228707977,0.1875726129,-0.03171887031,0.7013475029,Testing
12582.0486,102,11585.35897,102,13136.90457,12838.78882,7.016401224,6.658476012,1.60239104,0.007148753682,9.618858307,24781.28003,128,24149.35138,128,3249.313982,3912.87382,7.299449166,7.426920749,0.3334990651,0.04568942252,1.729073088,Testing
18450.0595,80,15475.35619,80,-840.768288,15162.02679,3.517499961,2.506768175,0.6399595898,-0.02078818778,0.610613189,12734.8968,86,15653.4986,88,12499.00832,21940.23319,2.194465759,1.964043188,0.887336526,-0.03696078774,1.50436978,Testing
23710.31758,98,14856.53313,98,-4604.047508,-1452.281645,2.779206293,4.154354113,2.210589249,0.4272970982,4.678793839,-17288.92866,114,-23222.36101,112,-21187.7609,-14177.22264,1.877426904,3.794781206,0.6835379523,0.5806167257,0.4572248239,Testing
13949.09733,130,25910.89944,130,20893.90468,9577.692948,2.173203258,4.380419467,0.8594725594,0.2206657936,3.050665353,2310.749298,106,2617.946642,102,6262.383307,3138.752059,29.77700759,28.03108966,0.1090956697,0.01723024499,1.438778441,Testing
5802.908106,118,13816.83369,118,6518.707426,-5616.028841,2.164736852,2.730306268,3.569634399,0.1661400626,1.171942017,-5623.497287,94,-4272.169543,96,-8999.321332,-19065.73097,2.912656649,3.722773384,0.9600099941,0.1106114594,0.9072606891,Testing
118795.7465,108,91666.1849,110,87823.85307,112004.4209,0.5891527879,4.11723794,12.07886598,0.7972933711,4.717247385,-14683.32981,120,-27123.3651,122,-30396.48468,-30827.29075,2.275058979,2.695647951,32.78011065,-0.009134659681,66.75642972,Testing
8564.333965,84,11016.56661,82,-4325.490719,-3105.129381,0.855186972,2.038023772,0.1458327788,0.3399202958,0.7923752141,1631.625075,108,-3195.317368,110,-4286.356053,-8867.89295,2.356125124,2.081921111,0.7020099777,-0.01413882788,2.162069362,Testing
73741.56144,112,162774.7526,84,9448.994656,11255.72937,4.488128075,5.391578614,0.2932358179,0.4359597955,0.2780976359,9001.709193,88,-35977.68028,112,-49054.60075,-4748.33012,2.799033024,3.893821544,1.121819582,0.09595449616,0.9406935712,Testing
472.7920133,84,4421.088848,84,1297.516798,-5255.60713,2.985176144,6.63002209,0.3108022315,0.5572548781,1.46579062,2580.823748,108,4539.303881,108,-3670.044179,-6787.943193,2.317135657,1.96110391,0.9147528438,-0.2276279525,0.6280737805,Testing
3798.505149,94,9740.010097,114,-1615.207514,2861.914393,0.9714020132,1.049171276,2.730937252,0.06768678243,5.276539877,4371.613122,118,20620.56091,114,-447.1846812,-5275.414054,28.08026515,61.89243929,0.09235835639,0.3461012191,1.790209762,Testing
2527.863354,118,5225.419292,120,1698.115766,10895.95566,11.81588315,7.689254641,0.5207561873,-0.3670797175,3.715471987,5606.086061,112,1374.815968,94,3151.29814,10580.27131,2.574143023,2.829045384,1.059050711,0.03583238114,2.769798356,Testing
19572.2896,108,28241.38912,110,12809.44368,11093.8992,2.647651148,2.73732638,1.067693747,0.009807251391,2.214102202,3060.345939,108,-1936.55288,108,-5177.809661,-3612.199468,2.394977726,2.822609703,0.5522788691,0.07998384789,0.5953528243,Testing
13907.00869,100,18806.05739,100,6359.108006,2760.22422,0.6161624398,2.390917589,1.872309142,0.06103464735,0.2771181859,1358.637311,116,2508.393832,116,5970.124501,4829.65835,2.638785141,3.353089653,0.5562036438,-0.09994877371,0.7538970713,Testing
-26670.31872,82,-6128.630929,120,-12559.90223,-20888.70686,1.418896944,0.4757414513,1.603374169,-0.4313699069,0.1275969462,-5891.280723,102,23267.7393,110,1521.409506,-9637.115169,2.23994742,1.671141079,0.3213468103,-0.2474306808,0.5201295268,Testing
3036.394295,112,25533.13126,112,15975.55941,-2077.258908,8.439109085,11.9107719,0.4470597059,0.1697292996,4.231379339,18551.47525,100,30260.24995,100,1677.887789,7009.714988,3.753794697,4.02579916,0.545965462,-0.0104927405,1.076267575,Testing
57434.36253,116,52675.95084,114,14456.18251,16724.65622,1.862334457,2.136044634,0.8568999287,0.08377979853,0.5487419699,6418.608717,120,17508.19085,120,17752.4269,3983.805176,15.4463126,19.99311164,0.4854258614,0.1571994888,6.225320119,Testing
31537.80709,86,13331.11632,88,4854.274533,22612.25984,3.901572482,3.855285895,1.09084731,-0.0123378793,3.864009267,11520.80158,80,12179.89177,122,1724.948679,-37854.89626,2.474725443,2.709490713,1.271406932,0.04987149589,0.5214240919,Testing
1434.664788,96,-2552.590225,96,-5544.096317,-5831.415295,7.071152471,8.715427128,0.6077694239,0.1159593715,5.154756789,-2898.824406,120,-7418.739412,92,-10159.64465,-7982.725778,2.445754315,2.292451049,1.146919219,-0.03911248476,1.622383164,Testing
19291.10245,94,17128.83845,96,4056.002946,956.4962199,7.071328807,6.802380072,0.2916579066,0.05416668795,0.1315147896,27003.63195,102,21855.12434,104,12247.66076,5520.728211,8.832910583,7.567048193,0.3023876563,-0.05917923204,5.777974209,Testing
6753.199055,78,6680.578836,78,6011.446616,5631.509907,2.493185135,1.926090797,0.4760417741,-0.1093665987,0.03809194246,6819.010623,80,6823.256997,80,802.8118442,999.2915776,3.254009968,3.623085688,0.7673485475,0.06538321008,1.88360973,Testing
-23709.3213,82,-24392.06109,82,4605.135501,2760.315383,1.47750719,1.45392032,2.038868668,0.02417008015,1.900423649,9130.939862,110,10216.44885,110,-4077.347785,-7174.716242,5.190234625,5.413646224,0.6072043989,0.04584481062,2.447996054,Testing
-20647.42808,124,-16868.92517,124,-16114.72276,-20864.28154,4.956788313,4.404632094,0.2505833364,0.006082784516,0.3188411518,12024.26425,130,3317.054119,104,-6639.291342,-11243.99627,4.84644042,8.075720419,0.3785071959,0.2760604727,2.012498078,Testing
11343.6528,124,20380.16249,126,8431.57255,-349.5619242,1.541923779,2.653054098,0.4911586106,0.3312263421,0.07512628353,18641.44872,116,28467.59753,116,16816.54334,6127.726669,6.000539307,0.8272651155,0.8793456538,-0.6341268963,3.941558896,Testing
6301.327269,116,9109.973535,118,3592.33249,6070.146787,4.057690842,2.204221563,0.9585252145,-0.2721297085,1.294290185,-1645.806585,90,1047.089617,110,-4158.380593,-8577.800532,5.504391616,4.741694186,0.3733628086,-0.08069010056,0.5254011213,Testing
17489.16719,92,14214.66856,96,1645.299319,474.9851118,3.40743141,5.028212211,1.866341306,0.2449055891,1.343243986,16171.13525,94,12514.22484,94,-4193.068733,-8067.937469,3.076435393,2.412893572,0.8586527311,-0.1462828833,0.3498277652,Testing
-202699.8503,110,-158623.5365,106,-259180.9677,-265325.8479,0.3587776474,2.046865943,11.88497386,0.9915922296,4.588324044,-5886.091608,114,-28765.48235,112,14763.10752,32752.69137,1.519895474,1.667060827,8.689044555,0.4360326382,13.81214856,Testing
877.1342755,94,1070.041645,92,-4212.569681,-4153.944109,3.909039916,2.510430988,1.131830839,-0.06119020405,0.3208023252,8220.399742,130,-5524.798066,126,-5437.984103,-4468.487389,4.616663494,2.540944024,0.6543223836,-0.008545364512,1.136359923,Testing
29434.99433,116,23970.35729,120,6665.675911,-1234.543621,10.03881474,11.05564263,0.7379873065,-0.1187346501,2.089973912,106018.3654,124,151728.5572,126,-4357.708055,2671.799616,10.57960494,14.84969815,0.1025728718,0.4375833249,0.3011917512,Testing
7688.414995,78,8071.337042,78,-4807.323167,-4859.823354,2.222241259,1.864670565,0.7777585331,-0.03844753597,0.4302909806,4138.530921,92,2529.256409,92,-13221.66205,-10015.55454,2.06845507,3.187215288,0.7377535022,0.1117985637,1.311847568,Testing
41730.94699,112,43719.0611,98,20573.37498,33155.33248,0.4524149939,0.3505448585,3.200671853,-0.1528555229,0.1640876654,2935.912481,102,4357.595287,102,3868.384096,4346.416818,2.234603014,3.356174433,0.7320320331,0.2059449016,1.286695906,Testing
1736.369397,74,4981.622006,76,17400.69045,28882.13159,3.170718658,3.781691072,2.770361372,-0.08095910369,9.666164738,-9109.732589,92,-8755.226692,90,-9772.330918,-5338.662456,5.466474626,3.846957066,0.3526507486,-0.365969469,1.435342578,Testing
